的航班,130,85
王育敏,130,59
南海諸,130,61
海諸島,130,61
統一時代,130,49
策協調會,130,77
火燒車事,130,92
生芮氏規模,130,102
桃園市空服,130,89
國際刑警組織,130,57
董事長何煖軒,130,111
小桃,129,25
德銀,129,31
連環,129,102
院學,129,79
魯茲,129,41
抽水,129,54
減弱,129,90
教堂,129,40
吸塵器,129,64
不斷電,129,75
維冠金,129,106
客運業,129,38
時陰局部陣,129,40
立法委員選舉,129,116
雨日西南風至,129,35
風雪,128,47
三創,128,48
開紅,128,97
街友,128,30
間諜,128,58
握手,128,87
爾蘭,128,51
租賃,128,60
昇恆昌,128,33
部雨有,128,48
王蒲美蓬,128,80
入主白宮,128,118
企業永續,128,67
勞工董事,128,28
環委員會,128,95
兼任教師,128,23
國總統歐,128,117
轉債,127,60
南僑,127,32
提領,127,74
楊國,127,40
夏立,127,50
國光,127,56
野村,127,53
難度,127,111
路徑,127,82
文學獎,127,56
許勝雄,127,51
泰梅爾,127,37
羅智先,127,27
跨境電,127,29
園市空服員,127,86
市空服員職,127,86
部雨日東北轉,127,62
索馬,126,78
除夕,126,79
花燈,126,48
制出,126,78
作答,126,70
馬克,126,43
射雄,126,99
修憲,126,37
本核災,126,95
陳良基,126,36
其他航空,126,98
維冠金龍,126,104
解盲結果,126,89
副總統就,126,78
電子票證,126,37
前往太平島,126,97
雨有霧日東北,126,67
月日陰短暫陣,126,10
日陰短暫陣雨,126,10
賭場,125,53
品第,125,86
重考,125,42
駐美,125,69
雨量,125,73
人群,125,89
教廷,125,15
馮明珠,125,35
馬可仕,125,23
難人員,125,88
府交接,125,89
機公司,125,83
反洗錢,125,74
明年月日,125,106
每股稅後,125,89
驗票,124,37
違建,124,27
生納,124,41
同大,124,86
郭明,124,51
陳雄,124,39
後備,124,41
起薪,124,41
紅十,124,19
南地震,124,95
宣誓就,124,97
生能源,124,60
誤射雄,124,97
利億元,124,77
小桃阿嬤,124,20
屆立法委,124,111
上班上課,124,61
國總統當,124,120
表示英國,124,107
結冰,123,66
樓倒,123,110
大年,123,103
降準,123,57
呂秀,123,31
第任,123,94
撤告,123,57
老榮,123,64
試射,123,50
信詐,123,53
生成,123,53
的裁,123,95
熱潮,123,87
發生強,123,115
新內閣,123,87
歐陣營,123,74
再生能,123,60
政黨及,123,84
經濟海域,123,67
薩克馮賽卡,123,64
流來,122,104
前八,122,91
遊樂,122,56
撤離,122,66
張的,122,106
營事,122,62
可轉債,122,56
債權銀行,122,76
海和平倡議,122,59
律師事務所,122,80
基本工資審議,122,57
莫薩克馮賽卡,122,63
雷雨日西南風,122,31
在愛,121,87
城銀,121,35
魏國,121,30
富翁,121,69
件數,121,74
地勤,121,66
善後,121,74
巨浪陰,121,35
飛安會,121,36
服務區,121,37
二航廈,121,68
營事業,121,61
公益信託,121,22
條例草案,121,73
副總統就職,121,74
污名,120,74
勒斯,120,63
促轉,120,49
力協,120,95
擴張,120,75
魏明谷,120,68
竹教大,120,33
林頓的,120,89
南海的,120,81
熊本地震,120,97
周休二日,120,67
度月日多雲,120,4
群光,119,34
路樹,119,81
瓦城,119,32
頂新,119,32
續假,119,79
八仙,119,37
改進,119,88
綠島,119,60
捕魚,119,70
名稱,119,69
最低溫,119,71
愛奇藝,119,38
公投決,119,104
中秋連假,119,86
交接小組,119,55
監督條例,119,50
院士會議,119,50
華航董事長,119,95
海洋法公約,119,78
民主黨總統候,119,113
主黨總統候選,119,113
黃安,118,40
病床,118,50
燃煤,118,42
創台,118,93
安謀,118,29
向原,118,59
遵循,118,66
國慶大,118,75
救難人,118,82
滿級分,118,55
投決定,118,103
動物園,118,35
斯坦堡,118,64
或有負債,118,59
晨轉級以,118,53
億元較去,118,80
黨副總統候選,118,97
兩岸關係和平,118,60
襯衫,117,77
巴布,117,50
費雍,117,18
冠大,117,88
主嫌,117,71
軍紀,117,52
厄瓜,117,45
瓜多,117,45
息日,117,55
定中,117,107
葛蘭,117,34
女子,117,70
賽事,117,61
金檢,117,42
大眾銀,117,36
總裁張,117,103
消防員,117,51
盧森堡,117,59
巴黎恐,117,60
安峰山,117,40
電腦展,117,73
小股東,117,60
王美花,117,29
大陸在,117,95
物中心,117,60
索馬利亞,117,71
旅客權益,117,94
金龍大樓,117,99
壤液化潛,117,54
公投脫歐,117,87
交通部長,117,106
日西南風至,117,26
嘉誠,116,34
級別,116,66
期五,116,88
樂器,116,47
諾基,116,36
的班,116,88
颱尼,116,89
風來,116,94
保養,116,67
救會,116,47
自貿區,116,46
樓倒塌,116,104
國北上,116,46
魏國彥,116,28
大學指,116,82
風警報,116,66
太陽花學,116,71
公開收購矽品,116,51
日月光和矽品,116,32
物醫,115,81
腺癌,115,53
新化,115,61
立言,115,46
錯了,115,87
了還,115,98
張家,115,41
黨綱,115,23
江啟,115,41
啟臣,115,41
穿戴,115,59
什葉派,115,70
同意權,115,64
受難者,115,49
水利會,115,24
吉卜力,115,22
翁啟惠的,115,84
颱尼伯特,115,88
購物中心,115,58
跨境電商,115,23
維冠金龍大樓,115,98
部屬,114,65
勝益,114,21
際刑,114,63
女神,114,41
度強,114,93
小農,114,46
扣抵,114,42
虐狗,114,51
果出,114,108
人喪,114,95
在杭州,114,91
颱風警,114,64
理監事會議,114,83
總統候選人希,114,110
統候選人希拉,114,110
共和黨候選人,114,107
回美,113,75
貯存,113,31
有管,113,85
沙群,113,72
蔡辰洋,113,17
劉兆玄,113,34
因地震,113,98
達拉斯,113,36
能源局,113,43
電子投票,113,26
長林明昇,113,94
宣誓就職,113,88
歷史事實,113,73
雨日西南,113,23
張選舉人票,113,47
月日陰短暫雨,113,14
不當取得財產,113,78
芝麻,112,54
換購,112,52
智冠,112,32
亞泥,112,35
生育,112,54
蘭蒂颱,112,80
蒂颱風,112,80
技研發,112,74
元每股,112,83
無預警停,112,92
雲時陰陣,112,14
西南氣流,112,63
購華亞科,112,44
稅後淨利,112,68
行紐約分行,112,76
日陰短暫雨至,112,14
雄三飛彈誤射,112,82
停售,111,68
光和,111,48
履歷,111,56
票結,111,80
教會,111,42
的可,111,92
周永明,111,23
起爆炸,111,75
桃機公司,111,69
去年同期成,111,80
中華民國國旗,111,89
董事長林明昇,111,93
附隨組織不當,111,77
組織不當取得,111,77
質獎,110,48
校安,110,49
鼎興,110,22
文獻,110,88
文林,110,49
觀音,110,45
拓寬,110,55
勞檢,110,37
管轄,110,67
決的,110,96
聯名,110,35
轉巨浪,110,38
價公式,110,68
模強震,110,83
夜間免,110,58
射雄三,110,86
協助台,110,85
退出校園,110,31
台日海洋,110,46
宣布解散,110,91
總統陳水,110,101
統陳水扁,110,101
北市政府,110,70
時陰局部雨,110,50
上半年營收,110,95
織不當取得財,110,77
台肥,109,22
卡尼,109,36
考績,109,45
聯強,109,27
罰單,109,50
交棒,109,68
露營,109,31
考區,109,67
諒解,109,85
守黨,109,38
衝撞,109,89
船隊,109,41
益億,109,62
莎修女,109,33
全額退,109,73
國際鋼,109,75
結果出,109,103
領袖代表,109,59
蔡總統就,109,80
誤射雄三,109,85
風級晨轉級,109,50
風級以下雷,109,19
政黨及其附隨,109,75
黨及其附隨組,109,75
及其附隨組織,109,75
王儲,108,41
勘驗,108,49
誕辰,108,64
棟樓,108,67
主燈,108,46
結案,108,52
鴻準,108,52
年兩,108,92
糖尿,108,34
王金,108,29
的金,108,88
監理,108,67
梁國新,108,41
裝甲車,108,33
地震台,108,104
國會改,108,55
莫天虎,108,27
免收費,108,51
的南海,108,96
平島的,108,66
部長林奏,108,100
長林奏延,108,100
資料中心,108,39
收購華亞科,108,41
財產處理條例,108,75
銀行紐約分行,108,75
保經,107,40
竹教,107,30
碩禾,107,33
自行宣,107,71
選總部,107,89
萬聖節,107,27
愛阿華,107,55
保證金,107,81
慕尼黑,107,39
益億元,107,61
麵包師傅,107,45
前總統陳,107,99
日本食品輸,107,65
央災害應變中,107,86
隨組織不當取,107,73
新鈔,106,25
圖騰,106,57
編織,106,56
亞海,106,74
震受,106,89
五一,106,54
京東,106,53
工事,106,90
字會,106,20
業率,106,47
貴賓,106,29
南鐵,106,25
罰億,106,81
沈瑞章,106,27
新移民,106,42
鴻海入,106,64
產油國,106,63
看守所,106,36
埃及航,106,44
在就職,106,98
桂先農,106,44
空服員罷,106,86
服員罷工,106,86
專屬經濟,106,58
陰陣雨至度月,106,8
中央災害應變,106,85
其附隨組織不,106,73
當取得財產處,106,73
取得財產處理,106,73
得財產處理條,106,73
天投,105,95
周子,105,48
肺炎,105,62
歸國,105,73
校合,105,68
和尚,105,32
勳章,105,38
融卡,105,29
贊助,105,36
七休一,105,47
春節期,105,91
貝里斯,105,42
高血壓,105,36
艦國造,105,36
限制出境,105,63
中華台北,105,48
員會今天,105,96
紐約州金融,105,74
陣雨日偏北風,105,43
市多雲時陰陣,105,22
雨日偏南風至,105,20
兆豐銀行紐約,105,73
豐銀行紐約分,105,73
軍服,104,66
侵占,104,51
冠金,104,88
架次,104,51
環宇,104,21
三安,104,24
少校,104,39
跳電,104,48
低氣,104,59
火線,104,55
裁判,104,65
出行,104,63
人節,104,40
液化區,104,40
自行宣布,104,68
英文就職,104,84
向原住民,104,53
海洋事務合作,104,46
雨日偏南風級,104,34
科隆,103,42
子瑜,103,45
史坦,103,57
實物,103,40
彭佳,103,71
在肯,103,79
賣股,103,73
上帝,103,45
尿病,103,32
士會,103,53
變中,103,76
元起,103,60
任天,103,46
長庚,103,24
受地震,103,89
業典禮,103,62
柯克斯,103,30
法院今,103,93
預算案,103,62
收購矽品,103,43
彩繪列車,103,44
連續假期,103,68
經營團隊,103,71
海軍金江,103,90
時陰陣雨或,103,13
射雄三飛彈,103,83
交通部長賀陳,103,94
通部長賀陳旦,103,94
黨產處理條例,103,59
松青,102,16
英利,102,26
秋連,102,73
摩蘇,102,33
康區,102,80
會聽,102,83
利申,102,22
外海,102,77
束力,102,72
工總,102,40
金牌,102,50
行遭,102,83
國紐,102,83
夏普將,102,77
夏普今,102,82
反避稅,102,27
午連假,102,77
適至悶,102,4
至悶熱,102,4
黃文忠,102,42
東地區,102,78
國慶酒會,102,46
優先法案,102,57
交接條例,102,37
電視辯論會,102,74
其他航空公司,102,77
多雲有霧日偏,102,64
誤射雄三飛彈,102,82
廣豐,101,21
李正,101,27
政戰,101,69
圍棋,101,39
油國,101,72
槍決,101,46
江艦,101,57
訂房,101,24
自身,101,90
永康區,101,79
好市多,101,26
外就醫,101,54
富智康,101,25
英國人,101,70
強颱尼,101,80
宣布當選,101,66
信用管制,101,54
董事席次,101,59
國中會考,101,70
大浪轉巨浪,101,28
蔡英文就職,101,82
台灣民政府,101,22
雨或雪至度月,101,19
或雪至度月日,101,19
日本食品輸台,101,62
潛水,100,41
陽光,100,54
培養,100,74
吳玉琴,100,53
恩智浦,100,41
捐款萬,100,62
翔利昇,100,63
登太平,100,71
彰化縣政,100,59
化縣政府,100,59
天使基金,100,26
時陰局部,100,30
南海問題,100,69
集保結算所,100,29
強颱尼伯特,100,79
多雲局部雨有,100,45
雲局部雨有霧,100,45
魔術,99,50
日停,99,77
台生,99,57
法警,99,47
漢來,99,21
的媽,99,64
季減,99,55
台上,99,79
流來襲,99,81
許志雄,99,35
左營站,99,54
繁星推,99,55
有浩鼎,99,72
共識營,99,46
號決議,99,57
休息日,99,37
重創台,99,78
滿意度,99,24
幸福指數,99,32
日本食品,99,62
釣魚台列,99,45
級小浪至,99,22
仲裁法庭,99,55
結果出爐,99,94
兆豐金控,99,73
美國紐約,99,81
復興航空今,99,89
英國公投脫,99,76
甲線,98,55
籍嫌,98,60
統副,98,63
服儀,98,13
島礁,98,47
駭客,98,47
會住,98,13
暫停營,98,52
國慶日,98,77
愛國者,98,43
冠金龍,98,83
詹岳霖,98,25
勞工董,98,25
王令麟,98,22
雷雨新,98,55
的房屋,98,62
燒車事,98,69
強震造成,98,94
日本九州,98,82
長郭台銘,98,90
海面日偏南,98,40
閣總,97,72
雪的,97,74
獸首,97,18
爾布,97,36
風箏,97,17
封關,97,55
南藝,97,30
懷特,97,38
星級,97,59
任華,97,72
一號,97,47
央廣,97,13
士兵,97,57
其政,97,78
禮盒,97,20
退學,97,30
遷校,97,31
電暖器,97,36
暴風雪,97,35
國史館,97,27
阿華州,97,51
宋江陣,97,10
彭佳嶼,97,68
創台東,97,75
黃重球,97,13
母公司,97,65
許厝分,97,25
厝分校,97,25
科技研發,97,61
繁星推薦,97,53
熊本強震,97,75
偏西風至,97,38
國道收費,97,38
第屆立法委,97,87
總統大選結,97,92
局部雨日東,97,28
彰銀經營權,97,44
屆立法委員選,97,90
斐代爾卡斯楚,97,40
至公尺大浪多,97,35
南寧,96,36
肥皂,96,47
神準,96,21
林地,96,64
別股,96,29
專任,96,53
學指,96,71
植物,96,43
政見發,96,54
陳映真,96,9
前四月,96,60
李仲威,96,37
停止執行,96,53
降息半碼,96,64
農田水利,96,23
美光收購,96,43
中華郵政,96,37
縣陰短暫陣雨,96,34
培理,95,15
烏坎,95,13
婦聯,95,34
鍋爐,95,52
何宗,95,28
雲品,95,25
裕台,95,46
麗緻,95,32
鴿派,95,76
藍天,95,37
友訊,95,11
安德,95,39
赴台,95,58
蘇州,95,29
神經,95,49
一行,95,65
林縣,95,37
前八月,95,68
申請量,95,25
星期二,95,47
氣象廳,95,44
東聖吉,95,56
升旗典禮,95,53
寒流來襲,95,77
新店高中,95,30
重創台東,95,74
西南風至雷,95,19
黨候選人川普,95,92
人朱,94,87
海爾,94,41
黑松,94,32
本社,94,50
康舒,94,34
產假,94,29
埔心,94,46
填息,94,42
一季,94,62
第選區,94,50
曜石黑,94,37
開放美,94,65
歷史事,94,69
台師大,94,49
裁法院,94,61
對兆豐,94,67
台中監獄,94,56
世界郵展,94,26
品牌價值,94,36
海洋法公,94,69
洋法公約,94,69
巨浪轉大浪,94,34
復興航空無,94,80
洋事務合作對,94,42
事務合作對話,94,42
和黨候選人川,94,91
愛普,93,33
陳致,93,33
風尼,93,66
籃球,93,17
籍漁船,93,72
決策協調,93,52
查詢系統,93,49
南海爭議,93,68
蔡總統就職,93,67
稅後純益億元,93,54
央災,92,66
團拜,92,63
茂迪,92,35
復生,92,33
輔大,92,32
遠百,92,32
達卡,92,48
台泥,92,23
進會,92,60
銀紐,92,63
罰款,92,54
私募案,92,52
區域立,92,70
林克穎,92,10
班停課,92,55
和平獎,92,51
品輸台,92,55
灣發生,92,87
隨機殺,92,62
特別股,92,25
和泰車,92,30
院士會,92,44
淨利億,92,59
解散公司,92,62
達賴喇嘛,92,22
入主夏普,92,57
莎士比亞,92,17
道收費員,92,35
立法委員選,92,81
雨或雷雨臺,92,43
落選,91,77
大雪,91,53
迫遷,91,32
洪福,91,35
凱擘,91,17
神隆,91,18
復航,91,58
湯圓,91,12
社運,91,39
考題,91,44
彈誤,91,53
風警,91,52
醬油,91,13
業公,91,58
太平山,91,36
中央災,91,65
保外就,91,49
的就職,91,68
維持現,91,63
射事件,91,58
歐蘭德,91,39
國營事,91,43
環球晶,91,9
北韓發射,91,59
浪多雲有,91,39
莫薩克馮,91,53
司法院長,91,51
南沙群島,91,64
維冠金龍大,91,80
液化潛勢區,91,50
南海和平倡議,91,48
興航空無預警,91,77
羅素,90,37
自付,90,45
郁琇,90,47
調閱,90,50
船東,90,54
市黨,90,56
大銀,90,51
委國,90,30
動作,90,68
不但,90,85
人朱立,90,83
秋連假,90,66
清明節,90,60
士會議,90,43
雨日西,90,19
奇寶貝,90,43
台灣發生,90,85
南台大震,90,77
統一集團,90,55
兆豐銀紐,90,61
法委員選舉,90,79
候選人宋楚瑜,90,85
復興航空無預,90,76
月日至度月日,90,1
日至度月日至,90,1
至度月日至度,90,1
賞雪,89,56
兵隊,89,27
禪寺,89,25
福衛,89,17
設仲,89,68
河北,89,41
名卡,89,23
台甲線,89,48
龍大樓,89,78
錄取台,89,47
線充電,89,31
第二航,89,58
華航罷,89,63
航罷工,89,63
中常委,89,31
神奇寶,89,42
選前之夜,89,51
區域立委,89,68
境外公司,89,54
肯亞警方,89,48
中華航空,89,77
冠金龍大樓,89,78
雙塔,88,38
立人,88,50
購夏,88,61
偵察,88,43
李紀,88,18
田玉,88,19
趙藤,88,21
藤雄,88,21
料中,88,43
楊豊彥,88,33
令計劃,88,17
小年夜,88,78
台三線,88,12
無線充,88,30
人喪生,88,77
土耳其政,88,69
首位女總統,88,69
布魯塞爾恐,88,62
業控股公司,88,31
南海仲裁結,88,65
銀紐約分行,88,61
金融服務署,88,64
總統候選人宋,88,83
總統副總統就,88,59
統副總統就職,88,59
菸稅,87,25
航航,87,71
院評,87,49
試務,87,44
油耗,87,31
節連,87,71
辱罵,87,70
晶華,87,40
出軌,87,32
吳田,87,18
小白,87,43
艦長,87,33
槍殺,87,55
車衝,87,66
長蔡,87,72
屆立委,87,69
史事實,87,63
有法律,87,69
大學學測,87,72
淨利億元,87,55
專案小組,87,53
泰王蒲美蓬,87,64
親民黨總統候,87,82
亞太經濟合作,87,80
下席,86,57
重編,86,30
利馬,86,63
兆玄,86,31
欣裕,86,39
中站,86,57
林寶,86,35
組產,86,48
和海,86,57
國情,86,54
大連,86,49
健成,86,35
計上,86,70
補貼,86,39
停班停,86,52
僑外生,86,33
損嚴重,86,69
馬前總,86,37
場指數,86,50
項武忠,86,26
每小時,86,61
據了解,86,70
第場總統,86,49
罷工事件,86,72
董事長何,86,76
院臨時會,86,81
就職演說中,86,75
風級小浪多,86,25
統候選人宋楚,86,81
國營事業預算,86,52
兆豐銀紐約分,86,59
豐銀紐約分行,86,59
聽力,85,38
油汙,85,32
劫機,85,25
本職,85,16
選人朱,85,79
選舉區,85,55
視董事,85,30
文林苑,85,32
國中教,85,61
第任總,85,64
造勢晚會,85,54
克馮賽卡,85,50
馬前總統,85,36
莫薩克馮賽,85,50
日月光和矽,85,23
月光和矽品,85,23
雲時陰陣雨至,85,6
時陰陣雨至度,85,6
台日海洋事務,85,41
丁守,84,23
在杭,84,70
福源,84,35
池上,84,45
魏姓,84,33
巡護,84,36
記名,84,42
原能,84,15
胎兒,84,27
科系,84,42
第號,84,18
橋頭,84,32
任立法,84,66
高鐵台,84,55
大年初,84,69
雙十國慶,84,60
台南地區,84,75
第二航廈,84,55
股純益元,84,40
洗錢防制,84,47
防空識別區,84,34
風級晨轉級以,84,37
級晨轉級以下,84,37
冠捷,83,14
天停,83,71
惟覺,83,16
紀珠,83,16
廁所,83,28
河內,83,29
天主,83,41
聽證,83,24
災民眾,83,71
受鴻海,83,62
名考生,83,60
張德江,83,16
奇異果,83,20
兼任教,83,20
的裁決,83,62
遭美國,83,70
台電員工,83,39
生命跡象,83,52
華航企業,83,49
去年月營收,83,61
阿聯酋航空,83,26
任總統副總,83,60
總統候選人電,83,72
統候選人電視,83,72
日海洋事務合,83,40
級小浪多雲局,83,25
地風,82,72
災防,82,35
歡送,82,48
誓就,82,70
復正,82,70
皮膚,82,37
車公,82,48
爸爸,82,36
泰集,82,42
外分,82,48
颱風中,82,52
常上班,82,45
班上課,82,49
場辯論,82,48
感恩節,82,43
判無罪,82,57
普悠瑪,82,40
市場指,82,45
風影響,82,71
一條龍,82,43
三級機關,82,20
女兒翁郁,82,73
議事人員,82,32
復興航空今天,82,73
緩繳,81,37
補課,81,30
林永,81,40
補習,81,33
空缺,81,38
投的,81,63
為礁,81,62
補給,81,38
飲料,81,35
內華達,81,40
貨櫃輪,81,27
吳宏謀,81,28
時政府,81,60
保團體,81,43
李顯龍,81,19
美國製造,81,46
造成台南,81,78
國道客運,81,39
無預警停飛,81,69
南台灣強震,81,68
台灣代表團,81,47
航空服員罷,81,73
食品輸台公聽,81,55
品輸台公聽會,81,55
領表,80,33
反同,80,50
圓環,80,40
王家,80,36
象牙,80,30
比爾,80,40
行建,80,42
獎章,80,33
凱道,80,35
篩檢,80,25
熱氣,80,16
動電,80,51
漢光,80,30
總統登,80,59
聶國維,80,17
市黨部,80,51
國海洋,80,68
元月營收,80,53
桃機淹水,80,55
風險管理,80,53
法院今天,80,70
復興航空的,80,64
智崴,79,15
鋼筆,79,8
生強,79,73
離場,79,53
驗收,79,55
卵巢,79,10
在土,79,60
牛肉,79,29
休一,79,38
達美,79,20
花敬,79,17
敬群,79,17
楊偉,79,22
級寒流,79,63
平均數,79,36
鄭崇華,79,29
紙風車,79,25
宮崎駿,79,22
九段線,79,51
重罰億,79,66
捐款萬元,79,45
接受鴻海,79,58
創意產業,79,48
在就職演,79,73
發生大地震,79,75
夜間免收費,79,44
台北國際電腦,79,58
北國際電腦展,79,58
公設,78,41
寶水,78,31
童案,78,47
衛國,78,56
建榮,78,28
吳澧培,78,21
威斯康,78,52
董雲裳,78,14
蔣萬安,78,28
大銀行,78,42
林德福,78,30
父親節,78,33
內閣總辭,78,55
設仲裁法,78,60
共和黨全,78,46
部長羅瑩雪,78,73
飛彈誤射事,78,62
雨日東北風級,78,40
總統大選結果,78,73
長榮航空董事,78,54
陰時多雲陣雨,78,13
猛浪,77,16
風梅,77,53
歸仁,77,63
背信,77,56
台船,77,12
腦展,77,52
輕軌,77,17
特來,77,66
日勝,77,14
道號,77,56
美特,77,18
聯想,77,40
三國,77,19
陳文茜,77,26
誓就職,77,65
埔心溪,77,36
李翔宙,77,18
上颱風,77,47
風來襲,77,69
洗錢法,77,53
總統辯論,77,47
威斯康辛,77,51
台灣南部,77,70
亞伯達省,77,33
自殺炸彈,77,45
每股盈餘,77,43
核災區食品,77,44
女兒翁郁琇,77,68
董事長何煖,77,68
事長何煖軒,77,68
火燒車事件,77,52
場總統候選人,77,64
經濟合作會議,77,74
西南風級以下,77,27
飛彈誤射事件,77,61
航次,76,36
殺童,76,47
臺銀,76,13
宏遠,76,23
高血,76,33
精美,76,56
精英,76,25
國榮,76,18
算案,76,43
業署,76,21
克里,76,22
麥格理,76,33
軍人節,76,43
國慶酒,76,34
慶酒會,76,34
航運業,76,44
巡邏船,76,38
白皮書,76,38
基本工,76,24
產管理,76,44
海外分,76,46
震造成台,76,73
阿布岱斯,76,17
布岱斯蘭,76,17
東聖吉號,76,47
運河拓寬,76,38
台灣民主,76,48
防制洗錢,76,34
在沖之鳥礁,76,59
太經濟合作會,76,73
芮氏規模強震,76,71
浪多雲有霧日,76,34
總統就職演說,76,60
宏茂,75,12
台酒,75,18
港機,75,38
的洪,75,68
官校,75,33
張有,75,35
小股,75,38
黑人,75,36
權和,75,44
米爾,75,18
神父,75,33
書館,75,20
煙火秀,75,43
大量解,75,22
台南永,75,69
震災情,75,71
市晴天,75,45
憲兵指,75,42
生策會,75,16
雄三誤,75,61
州奧蘭多,75,71
復興航空停,75,57
小浪多雲有霧,75,29
度月日至度月,75,1
風莫,74,53
勝生,74,11
凱恩,74,16
許厝,74,13
彭勝竹,74,18
電車線,74,34
華台北,74,40
劉建國,74,20
最高溫,74,48
合作社,74,21
松山機,74,56
卡車衝,74,58
發生火,74,62
熱氣球,74,10
國防大,74,25
防大學,74,25
金融監,74,53
港灣城市,74,19
萬戶停電,74,41
同性伴侶,74,27
吋晶圓廠,74,41
憲兵指揮,74,41
中台禪寺,74,20
馬總統說,74,41
雄三誤射,74,60
尼伯特來,74,63
南山人壽,74,27
法令遵循,74,39
祝中華民國,74,57
特赦陳水扁,74,34
麥克暮瑞堡,74,22
在就職演說,74,70
法務部長羅瑩,74,69
務部長羅瑩雪,74,69
美國紐約州金,74,64
射線,73,25
災保,73,39
避孕,73,21
鮭魚,73,21
鐵道,73,28
島及,73,53
周玉,73,23
校學,73,39
楊芳玲,73,19
颱風梅,73,49
蛋黃哥,73,17
西拉雅,73,12
邱復生,73,18
助台東,73,47
午後短,73,5
盈餘元,73,47
行政處分,73,50
潛艦國造,73,26
松山機場,73,55
大學指考,73,57
億元每股,73,59
政見發表會,73,47
周子瑜事件,73,41
巨浪陰局部,73,28
德雷莎修女,73,21
土壤液化區,73,36
聯合國海洋,73,61
自行宣布當選,73,46
國紐約州金融,73,63
質子,72,10
裂縫,72,14
漁工,72,24
塵爆,72,30
紅馬,72,12
中士,72,36
取名,72,35
坦堡,72,37
調薪,72,21
虎航,72,16
世紀,72,39
籌委會,72,39
黨工薪,72,37
忠孝橋,72,22
勞動黨,72,31
三菱汽,72,17
菱汽車,72,17
中華台,72,38
李婉鈺,72,14
大同大學,72,36
錄取台大,72,41
凱達格蘭,72,49
國家機密,72,35
海軍司令,72,53
宣示主權,72,48
銅鑼灣書店,72,31
本食品輸台公,72,52
紐約州金融服,72,55
約州金融服務,72,55
王級,71,58
越共,71,27
國宅,71,26
巢運,71,16
年假,71,60
禱告,71,30
美青,71,23
赴港,71,49
妮妲,71,27
車廠,71,29
反洗,71,40
化學獎,71,29
立專法,71,38
南阿蘇,71,35
黃藍燈,71,22
全力協,71,58
前往台,71,59
東森電,71,13
森電視,71,13
台新金控,71,33
的就職演,71,55
誤射飛彈,71,57
資產管理,71,40
大浪至巨浪,71,25
雲局部雨日,71,20
西藥,70,27
雪鏈,70,37
補發,70,54
信工,70,33
立榮,70,23
關海,70,43
港人,70,28
王國,70,33
護主,70,43
出租,70,35
元跌,70,39
比賽,70,34
颱風馬,70,41
狄百瑞,70,7
車衝撞,70,57
高雄美濃,70,67
海軍陸戰隊,70,44
聯合國海洋法,70,59
合國海洋法公,70,59
國海洋法公約,70,59
司法院正副院,70,34
法院正副院長,70,34
州金融服務署,70,54
三節,69,30
特搜,69,41
戶內,69,39
崇佑,69,12
商總,69,28
出勤,69,31
污染,69,27
王寒流,69,46
年國慶,69,52
黃昭元,69,29
黃復興,69,18
法制局,69,22
連環爆,69,58
貴賓室,69,8
料中心,69,24
阿爾布爾,69,16
南台強震,69,49
中國大陸在,69,62
民主黨候選人,69,67
榮航空董事長,69,50
爐石,68,18
建人,68,37
力波,68,9
永樂,68,31
泰梅,68,20
沱江,68,16
鱷魚,68,18
雞蛋,68,39
岩礁,68,51
知事,68,20
文物,68,22
文題目,68,44
郭瑤琪,68,16
公益信,68,13
益信託,68,13
塔利班,68,17
消費稅,68,31
查委員,68,36
泰世華,68,25
暫停營業,68,32
台南永康,68,64
學測成績,68,50
維冠大樓倒,68,62
憲兵指揮部,68,36
時多雲陣雨或,68,11
多雲陣雨或雷,68,11
雲陣雨或雷雨,68,11
當黨產處理條,68,40
光棍,67,29
逾放,67,32
東洋,67,16
法拉,67,26
後重,67,51
植松,67,7
度第,67,37
景區,67,15
巴鐵,67,4
牧師,67,17
七月,67,48
通電,67,28
基準,67,32
黃瑞明,67,26
古巴人,67,31
地調所,67,21
胡宗南,67,4
呂孫綾,67,20
盧超群,67,18
中國股,67,39
罷工權,67,47
艦誤射,67,60
車事故,67,56
大浪轉巨,67,22
停止上班,67,39
興航空無,67,58
大量解僱,67,17
長榮國際,67,16
翁啟惠女,67,43
在南海的,67,48
團火燒車,67,58
民主黨全,67,40
董事長蔡,67,53
颱風馬勒卡,67,38
受地震影響,67,59
的就職演說,67,52
中央選舉委員,67,63
央選舉委員會,67,63
國總統大選結,67,63
港龍,66,20
華視,66,17
室協,66,41
傳藝,66,15
震影,66,60
錢煦,66,9
缺考,66,24
乖乖,66,22
氏症,66,23
滿月,66,37
多安,66,33
叛軍,66,30
舉重,66,25
電收,66,24
資通,66,12
高鼎程,66,13
南德茲,66,29
生納保,66,23
決議文,66,15
脫歐對,66,52
照顧者,66,16
的領土,66,45
領土主,66,35
不銹鋼,66,18
車公司,66,35
者家屬,66,40
京元電,66,15
潘健成,66,15
學術倫理,66,21
東縣政府,66,48
海牙常設,66,63
法國尼斯,66,60
計上半年,66,53
復興航空日,66,57
震造成台南,66,63
上颱風警報,66,40
維冠大樓倒塌,66,60
國中教育會考,66,53
新設控股公司,66,13
美光收購華亞,66,36
套幣,65,15
水獺,65,7
郵門,65,40
選開,65,58
同婚,65,30
向馬,65,43
桌遊,65,14
正步,65,16
